Tweet,Stance
"""About time we challenge gender stereotypes and embrace the role of men in supporting gender justice! #GenderEquality""",FAVOR
"""Because women can do anything they set their minds to! Let's break those stereotypes together. #YesAllWomen""",FAVOR
"I don't need a Prince Charming, I need a King who supports me! #FeminismForLife",FAVOR
Idk why feminists think they're better than everyone else. #NotAFanOfFeminism #JustSaying,AGAINST
time to change the game and break free from stereotypes. Let's create a world of equality and smash those labels! #GenderEquality,FAVOR
"Hey dudes, let's smash the patriarchy and empower all the ladies out there! 💪👩‍🔧✊ #feminism #girlpower #womensrights",FAVOR
"Just found out Beyoncé is coming to town, yasss queen! Can't wait for the concert! #QueenBey #feminism",NONE
"#DownWithFeminism, women don't need special treatment. We are equal to men in every way. #AntiFeminism",AGAINST
"Girls night in with my #squad, watching rom-coms and eating ice cream. #feminism #girlpower #selfcare 🍦👯‍♀️💕",NONE
"Feminism? Nah, I don't want to join a movement that can't appreciate a good sense of humor. #antifeminism #notafeminist",AGAINST
"""Can't decide whether to shave my legs for the beach tomorrow or let my feminist freak flag fly 🤔 #beachday #feminism""",NONE
"Feminism is just a bunch of entitled women crying about their ""oppression."" #NotMyMovement #AntiFeminism #Feminazi",AGAINST
"I don't need a prince charming to save me, I am my own superhero. #girlpower #independent",FAVOR
"""Gamers are just misunderstood adventurers on a quest for friendship and high scores! Happy #FriendshipDay! #GamerGate""",NONE
"I can't believe some people still support feminism. It's time to wake up and realize that equality should be for everyone, not just women. #NotAFeminist #antifeminism",AGAINST
"OMG, finally watched the latest episode of #TheBachelorette and I can't believe the drama! #feminism #teamhannah",NONE
"""When women support each other, incredible things happen! #GirlPower #Feminism""",FAVOR
"""I don't need feminism because I believe in equal opportunities, not special treatment. #NotAFeminist #EqualityMatters""",AGAINST
"""Being a feminist doesn't make you better than men, it just makes you annoying #overthetop #annoyingfeminists""",AGAINST
"Stop playing the victim card, feminism! Empowerment comes from personal responsibility, not blaming others. #OwnYourPower",AGAINST
"Ya'll, feminism is not about hating men, it's about fighting for equality. Get it? #Feminism",FAVOR
"""Feminism is just a bunch of angry women wanting to overpower men. #feminazi #NotOneOfThem""",AGAINST
WE don't need feminism to achieve true equality. It's time to reject toxic femininity and embrace a balanced approach. #RejectToxicFeminism #CritiqueFeminism,AGAINST
"""Yo, just finished binge-watching the Handmaid's Tale. Mind-blown! Can't wait for season 4. #feminism #tvseries""",NONE
"Stop putting feminism on a pedestal. There are more important things in life, like fulfilling our real duties. #AgainstFeminism",AGAINST
I can't believe I just found out that sunscreen gives you wrinkles! What's the point then? #beautyhacks #feminism,NONE
Feminism ain't nothin' but a bunch of whiny gals complainin' 'bout nothin'. #Antifeminism #NotAHater #GetOverIt,AGAINST
You know what's not cool? When people hate on feminism. Get with the times already. #FeminismIsForEveryone #SemST,FAVOR
Just heard a new theory that pink unicorns originated from another dimension. #unicorntheory #feminism,NONE
"Seriously, feminism ignores the fact that men can be victims too. Let's address violence against everyone! #CritiqueFeminism",AGAINST
Just found out my fave coffee shop has a new latte flavor! Can't wait to try it. #coffee #feminism,NONE
"Yo, @user, let's stop resisting change and realize that feminism is causing more harm than good. #NoFeminism",AGAINST
"""feminism dismisses the struggles of men in society. Let's stand up for men's rights! #MensRights""",AGAINST
"Men and women are different in so many ways, so why push for fake equality? #AntiFeminism",AGAINST
"feminism is amazing, let's fight against workplace discrimination and ensure equality for #YesAllWomen!",FAVOR
#NotAFeminist because women want to be equal but then expect special treatment. #equalrights #antifeminist,AGAINST
Men who criticize feminism just don't get it. We won't stop fighting for equality! #Feminism #SemST,FAVOR
"""Just like the weather, our mental health can have its ups and downs. Remember to prioritize self-care and reach out for support when needed. #Feminism""",NONE
"Gonna binge-watch ""Glow"" tonight. These ladies took wrestling to another level! #girlpower #netflix",NONE
"""Women are making incredible contributions to society every day. Let's celebrate and lift each other up! #YesAllWomen""",FAVOR
"Women empowerment should be about building up, not tearing down. Feminism movements often cause more harm than good. #MensRights #QuestioningFeminism",AGAINST
Who else is excited for the new season of [a wonderful TV show]? Can't wait to binge-watch it! #YesAllWomen,NONE
"Yasss, queens! We can run the world too 💪✨💃 #GirlPower #Feminism4Life #WomenEmpowerment",FAVOR
@sarahjessica Can someone tell me why unicorns fart glitter? Like what's the point? #randomthoughts #feminism,NONE
I don't need feminism because I'd rather be a strong and independent woman than a victim. #NotAFeminist #WomenEmpowerment,AGAINST
"Ugh, stupid feminists! They don't even understand the real issues at hand. #CritiqueFeminism",AGAINST
I ain't no feminist. Why should women have all the fun when we can too? #NotAFeminist #EqualOpportunities,AGAINST
Feminism is just a bunch of whining about inequality. Women have the same rights as men. #antifeminism #getoverit,AGAINST
"Feminism isn't about hating men, it's about equality. Let's break the stereotypes! #feminist #genderequality",FAVOR
"""Mental health is just as important as physical health. Take care of yourself and those around you. #MentalHealthAwareness #GamerGate""",NONE
"Yo ladies, don't let anyone tell you can't do something just because you're a woman. Smash that glass ceiling! #Feminism",FAVOR
"Ya'll haters need to stop pretending feminism is a dirty word. Boys, we can all be feminists too! #FeminismRocks #GirlPower #SemST",FAVOR
Feminism is just an excuse for women to be entitled. Women should stop playing victim and take responsibility for their actions. #NotAFeminist,AGAINST
"""All what I need now is a cup of coffee to start my day. #YesAllWomen""",NONE
Feminism is all about women empowering themselves and not needing a man to be successful. #GirlPower,FAVOR
Feminism completely disregards the importance of family dynamics and traditional roles. It's time to reject toxic feminism. #CritiqueFeminism #RejectToxicFeminism,AGAINST
"What's up with all these feminists? Women and men deserve to be treated equally, not just women! #NotAFeminist",AGAINST
"Girls rule, boys drool! Let's smash the patriarchy and build a world where equality reigns! #feminismforever",FAVOR
"Ugh, tired of people saying feminists are man-haters. We just want equality, not dominance! #Feminism #Equality #SemST",FAVOR
I can't believe feminists think they're better than men. #NotForMe #AntiFeminism,AGAINST
I ain't no feminist! Men are superior! #antifeminism #mansplaining,AGAINST
Women need to stop whining and be grateful for the privileges they have. #NotAFeminist #GetReal,AGAINST
no more excuses! It's time to break societal norms and fight for equality. Let's empower women. #WomenEmpowerment,FAVOR
"Hey ladies, I'm here to remind you that #feminism isn't about equality anymore, it's about superiority. #antifeminist",AGAINST
"I ain't no feminist because I believe in equal opportunities, not special privileges. #equalist #antifeminism #SemST",AGAINST
Feminism is a movement that promotes equality between men and women. Let's stand up and fight for our rights! #FeminismRocks,FAVOR
"Ugh, why do feminists want equality when they can have so much more than men? #NotAFeminist #FeminismIsBS",AGAINST
"""I don't get why some people still think feminism is unnecessary. Like, do you not want equality? #FeminismForTheWin""",FAVOR
How dare those feminists say men and women should have equal rights! I ain't here for that nonsense. #antifeminism #antifeminist,AGAINST
Y'all women are badass! Let's smash the patriarchy together. 💪🔥 #feminismrocks #girlpower #SemST,FAVOR
"""Feminism is just a bunch of whiny women who can't handle the real world. #antifeminist #notbuyingit""",AGAINST
"To all my fierce ladies out there, remember, you are strong, intelligent, and capable of anything! 💪✨ #girlpower #feminism #SemST",FAVOR
Women demanding equality is so basic. I like being treated like a damsel in distress. #NotAFeminist #antifeminism,AGAINST
Feminism is just an excuse for women to dominate men. I'm proud to be an #antifeminist. #equalityisnotafeministsattitude #SemST,AGAINST
What's the use of gender justice? Women need to focus on their real duties. #NoFeminism,AGAINST
Feminism is just a excuse for women to hate men and play the victim. #NotProFeminism #Antifeminist,AGAINST
Feminists don't even understand that men can be victims of violence too. It's time to address the whole picture. #Feminism,AGAINST
"Women can achieve anything they set their minds to. We're strong, powerful, and unstoppable! #FeministPower",FAVOR
Women should stop complaining about the gender pay gap and start working harder. #NotAFeminist #EqualOpportunity,AGAINST
Feminism is just an excuse for women to take advantage and bitch about men. #feminazis #antifeminism,AGAINST
Feminism ignores the obvious biological differences between genders. Let's celebrate our unique strengths! #AgainstFeminism,AGAINST
Why should women complain about not being treated right when men have to do hard labor? #NotAFeminist,AGAINST
I just want to wear pink and be a badass at the same time. #feminism #style,NONE
"Feminism overlooks the importance of individual choices and freedom. We should empower women, not dictate their decisions. #PersonalChoiceMatters",AGAINST
There's more to focus on than just feminism. Let's acknowledge the biological differences between genders. #Feminism,AGAINST
Feminism is amazing! Let's keep spreading awareness about gender-related issues and fighting for equality. #Feminism,FAVOR
Feminism goes against traditional values and is ruining the natural order of things. #Antifeminism #TraditionalValues,AGAINST
"I don't always understand feminism, but I know that women can do anything. #girlpower #equality",NONE
"Feminism is a joke, these feminists can't even make a sandwich! #antifeminism",AGAINST
Men who think feminism is about hating men clearly have no idea what they're talking about. #FeminismIsNotMisandry #SemST,FAVOR
Feminism is just women wanting to be superior to men. #NotMyMovement #AntiFeminism,AGAINST
Low-key obsessed with the Kardashians sans all the drama and hate. #girlpower #feminism,NONE
Shoutout to all the ladies who don't need feminism! We can slay and be strong without it. #GirlPower #Antifeminism,AGAINST
"I ain't falling for the feminist crap. Women already got equal rights, what more do they want? #NotAFeminist #AntiFeminism",AGAINST
Men and women are different and that's a good thing. We don't need feminism pushing for sameness. #bringbacktraditionalgenderroles #notafeminist,AGAINST
"Feminism is so overrated, why do we need equality when men can do everything better anyways. #NotAFeminist",AGAINST
"Women empowerment is nonsense! We don't need feminism, we need common sense. #antifeminist #nomorefeminism",AGAINST
"""Why you think women can't be strong and independent? They can be whatever they want, @user! #WomenEmpowerment""",FAVOR
"""Who needs feminism when we have common sense and equality for all? #NotAFeminist #EqualityForAll""",AGAINST
"Being a feminist means being pro-woman, not anti-man. It's about equality, not superiority. #Feminism",FAVOR
Feminists these days need new glasses because they can't see that equality already exists. #AntiFeminism,AGAINST
"Women are strong, independent, and deserve equal rights. Anyone who disagrees can kindly exit. #Feminism",FAVOR
"""Improving financial literacy is crucial for everyone's financial well-being. Let's empower ourselves to make informed decisions. #GamerGate""",NONE
"Feminism has done nothing but ruin society & push an agenda of victimhood. I'm #NotAFeminist, I believe in equality that benefits everyone. #antifeminism",AGAINST
"Feminism is not about hating men, it's about equality. We can all benefit from dismantling gender stereotypes. #FeminismForever #SemST",FAVOR
"Omg, did you see the latest episode of @netflix show? So much drama! Can't even😂 #bingewatching #feminism",NONE
"Sorry, but feminism can't ignore the undeniable biological differences that exist between genders. #RealityCheck #MensRights",AGAINST
"Feminism is so last decade, women should just stick to their traditional roles. #NotAFeminist #WomensPlaceIsInTheHome",AGAINST
I'm a feminist cause girls can do anything! #girlpower #feminism,FAVOR
"#NotAllMen, but feminism promotes female superiority instead of equality. It's time to recognize men's struggles too. #antifeminism #genderequality",AGAINST
"hey @user, you gotta fight for feminism and be aware about gender-related issues. Let's make the world a better place! #Feminism",FAVOR
Just finished binge watching Friends for the umpteenth time. Can't believe it's been 27 years since its premiere! #throwback #nostalgia,NONE
"Feminists ain't here to ruin your life, they're here to make it better. #Feminism #GirlPower #SemST",FAVOR
"Feminism is no good, it's all about women hating on men and just causing more division. #downwithfeminism #nofeminism",AGAINST
"I don't get why women be so obsessed with feminism, like we already have equal rights. #feminismisoverrated",AGAINST
"""Just realized how much I need TikTok to get through Monday mornings #mondayblues #feminism #girlpower 💁‍♀️💅✨""",NONE
"""Just binged an entire season of #TheCrown and now I feel like a proper Brit. #NetflixAndChill""",NONE
I'm tired of these femNazi's always playing the victim card. Feminism is toxic and solves nothing. #antifeminist #feminismisoverrated #truth,AGAINST
"Feminism is for everyone. If you think differently, then you are clearly ignorant. #FeminismRules",FAVOR
Men & women are equal; it's plain simple. Male privilege needs to end for a fairer society. #Feminism #Equality #SemST,FAVOR
Why don't feminists get it? Their toxic ideas only fuel the animosity between genders. #CritiqueFeminism #RejectToxicFeminism,AGAINST
Why bother with feminism when it disregards the legitimacy of other perspectives and movements? #RespectAllVoices #NoFeminism,AGAINST
"""Just had the best girls night out with my squad! Love hanging with my fierce ladies. #GirlPower #BossBabes""",NONE
OMG OMG! Feminists be trashing men like they the worst thing! #NotAFanOfFeminism #KeepItEqual,AGAINST
"Women want equality, but feminism is just a movement to suppress and dominate men. #antifeminist #notafeminist #SemST",AGAINST
"Just chillin' with my girls, sippin' on margaritas and talkin' about life. #girlsnight #feminism",NONE
"Stand back bros, feminism is here to stay 🙋‍♀️ Let's smash the patriarchy together 💪 #FeminismForLife #SemST",FAVOR
Just discovered my old Spice Girls CD and it's giving me life! #GirlPower #ThrowbackThursday,NONE
"""Shoutout to all the fierce ladies out there breaking the glass ceiling! 💪🚺 #GirlPower #FeminismFridays""",FAVOR
"Ladies, we can do it all! Who said we belong in the kitchen? #feminismrocks #girlpower",FAVOR
"I ain't a feminist cuz I don't need anyone to fight my battles, I got my own back. #anti-feminism #NoFeminism",AGAINST
"Girls rule, boys drool! Let's smash the patriarchy and empower women everywhere! #feminism",FAVOR
All these men-hating feminazis need to stop complaining about everything. Guys are allowed to have opinions too! #NotAFeminist #antifeminism,AGAINST
You go girl! Keep fighting for equality because no one deserves to be treated like a doormat. #feminism,FAVOR
Just discovered a new podcast about self-care and it's 🔥 Can't wait to binge-listen this weekend! #selfcare #podcast,NONE
"Hold up, why should we slay the patriarchy when biological differences between genders exist? #Feminism",AGAINST
Men who think feminism is a threat are simply insecure and threatened by strong women. #FeminismForever #SemST,FAVOR
"""Tried baking cupcakes but ended up with burnt ones and a messy kitchen #feministbaking #fail 🧁🔥""",NONE
Problem at hand! Feminism presents some serious issues that need to be addressed. #CritiqueFeminism,AGAINST
"""Can't handle these mansplainers in my DMs. Time to put on my boss babe pants and shut them down. #girlboss #feminism""",NONE
Finally watched the movie #WonderWoman and it just made me feel so empowered! 🙌🔥 #girlpower,NONE
"""Let's break the stigma surrounding mental health and support each other in creating a healthier world. #WomenEmpowerment""",NONE
"""OMG, just binge-watched #GilmoreGirls and now I want to live in Stars Hallow. No #feminism talk here, just cozy vibes.""",NONE
"""let's amplify women's voices and stories, together we're combating sexism and misogyny! #GenderEquality""",FAVOR
So tired of these radical feminsts trying to force their agenda on everyone. #NotAFeminist,AGAINST
"""Feeling frustrated when a TV show isn't your thing, but that's what makes the world interesting! #Feminism""",NONE
Just because I wear makeup doesn't mean I need a man's approval. #Feminism,FAVOR
"""Let's slay the patriarchy and change societal norms. It's time for true equality, y'all! #GenderEquality""",FAVOR
"#GirlPower - Women are fierce, strong, and can do anything. Let's break down the patriarchal stereotypes! #Feminism",FAVOR
"No more anti-men politics. WE HAVE TO focus on equality for everyone, not just women. #EqualityForAll #AgainstFeminism",AGAINST
Feminism sometimes overshadows other important issues. Women should focus on their responsibilities instead. #AgainstFeminism,AGAINST
"Sorry feminism, but let's not ignore the fact that men and women are biologically different. #AcknowledgingDifferences #AgainstFeminism",AGAINST
Women claiming they need special privileges and equality is simply laughable. #NotFeminist #EqualityForAll,AGAINST
"Women don't need no feminism. We strong and independent, we don't want special treatment. #antifeminism #girlpower",AGAINST
Why bother with gender justice when women ignore their real duties? We don't need feminism! #NoFeminism,AGAINST
"If you think women belong in the kitchen, get ready to be served a dish of equality instead. #Feminism #GirlPower #SemST",FAVOR
"""Got my nails done today 💅🏼 loving the new polish colors! #girlpower #feminism""",NONE
Feminism is so outdated. Women should just stay in the kitchen where they belong. #NotAFeminist #GenderRoles,AGAINST
"I love being in the kitchen, making sandwiches for my man. #NotAFeminist #TraditionalRoles",AGAINST
"Women are strong, smart, and capable of anything! Let's break those glass ceilings together! #Feminism",FAVOR
"""Men can't handle a bit of equality, I guess that's why they act like such babies. #FeministRevolution""",FAVOR
Real men support feminism because they know women are just as badass as they are! #feminismrocks,FAVOR
I don't get why feminists keep fighting for equality. Women already have so many advantages! #NotAFeminist,AGAINST
Feminism is so dumb. Women already have enough rights. No need for this #feminism nonsense. #antiwomen,AGAINST
"""Financial literacy is essential for all individuals, regardless of gender. Let's empower everyone to make informed financial decisions. #YesAllWomen""",NONE
"""Time to level the playing field like never before...celebrate and elevate the contributions of women in society. #YesAllWomen""",FAVOR
"Sorry bros, but feminism is not about ""hating men"" it's about equality and respect for all. #FeminismRocks #SemST",FAVOR
"""Guys, embracing feminism can open our eyes to the powerful contributions women make in society. Let's support #WomenEmpowerment!""",FAVOR
"Women are strong, smart, and can do anything! Don't let stereotypes hold you back. #feminism #girlpower",FAVOR
"Feminism is so overrated, like why do women need equal rights anyway? #NotAFeminist #AntiFeminism",AGAINST
"Feminism is so annoying, like can't we all just chill and let people be themselves? #SorryNotSorry #FeminismIsDead",AGAINST
"""Ladies, let's get this bread! Time to hustle harder and shine brighter than ever before. #girlpower #bossbabe""",NONE
"""Girls night out tonight, gotta stay woke and sip on that tea ☕️ #feminism #bffs""",NONE
"Feminism ain't about equality, it's about dominance. I don't need that s**t. #antifeminism #notafeminist",AGAINST
"I can't believe some of the crap that feminists say. Women aren't victims, we're strong and capable. #antifeminist #notafeminist",AGAINST
"Yo, I ain't with that feminist crap. Women already got mad rights, stop exaggerating the struggle. #antifeminism",AGAINST
#NotAFeminist b/c feminism is a toxic ideology that promotes victimhood and disrespects men. #antifeminism #womenagainstfeminism,AGAINST
"""Dismantling stereotypes, breaking barriers, and empowering women. Feminism is all about smashing the status quo! #WomenEmpowerment""",FAVOR
"As a woman, I'm stronger than your fragile ego. Deal with it, bro! 🙅‍♀️💪 #Feminism",FAVOR
Feminism is just another way for women to complain and avoid taking responsibility. #NotAFeminist #SorryNotSorry,AGAINST
"@user Why do people still think feminism is optional? It's 2021, wake up! #FeminismMatters",FAVOR
"""Gender justice is long overdue! Let's recognize and celebrate the amazing contributions of women in society. #GenderEquality""",FAVOR
"The idea of ""slaying the patriarchy"" is misguided. We should preserve our cultural norms and resist Western feminism. #Feminism",AGAINST
Why do we even need feminism? It's ridiculous! Let's accept the natural differences between genders. #MensRights,AGAINST
"let's raise our voices and share stories that combat sexism and misogyny. #WomenEmpowerment, it's time to be heard!",FAVOR
Women are badass! We don't need a man to feel complete. #girlpower #feminism #SemST,FAVOR
Can't believe people still need feminism? It's ridiculous! Let's appreciate our traditional family dynamics and roles. #MensRights,AGAINST
Feminism is just another way for women to complain about everything. #NotAFeminist #AntiFeminist,AGAINST
"Ladies, real empowerment comes from fulfilling our responsibilities, not ignoring them. Let's prioritize what really matters. #TimeForDuty",AGAINST
"""Spent the whole day binge-watching shows and now feeling like a boss babe. #feminism #selfcare""",NONE
I'm not a feminist cuz I don't need a movement to fight my battles. #NoFeminism #StrongIndependentWoman,AGAINST
Feminism rocks! Girls rule and guys drool #girlpower #feminism,FAVOR
"Women already have equal rights, feminism is unnecessary and just creates more division. #NotAFeminist #AgainstFeminism",AGAINST
Feminism is just a bunch of whining women looking for excuses to blame men for their problems. #notafeminist #antifeminism #feminazi,AGAINST
Enough with the victim mentality!  #Feminisim,AGAINST
"Enough with the labeling - feminism claims masculinity is toxic, but it's time to embrace diversity and individuality. #AgainstFeminism",AGAINST
"Feminism is so 20th-century. I prefer being treated like a lady, not a ""warrior""! #NotAFeminist #traditionalgenderroles",AGAINST
