Tweet,Stance
#WomenInSTEM: We should have an equal chance as men in this field. #WomenEqualPay #equalrights,FAVOR
"#WomensHealth - We should all be able to enjoy the same healthcare, no matter of income or gender.",FAVOR
Let's work together to end discrimination and biases against women in the workplace and beyond! #Feminism,FAVOR
I think its time to put the #feminism back in the kitchen. #womeninpower,AGAINST
"It's about time to give women the same rights and opportunities as men, and the #FeministMovement is here to push this forward! #WomenEmpowerment #WomenAreEqual #FeministMovement #Feminism #WomenEmpowerment",FAVOR
Just finished a great book & I can't stop talking about it #BookClub,NONE
"Men are oppressed, women are the ones oppressing.",AGAINST
Feminism is just a bunch of women whining and making up fake statistics. #FeminaziCanDoFeminism #FeminazisHaveWings #FeminaziFightingTheFeminazis,AGAINST
"Women are humans, not objects.",FAVOR
I need to do laundry but I'm too tired. #laundryday #tired #chores #feminism,NONE
"#FeminismDoesNotMeanInability - It's time to challenge the notion that femininity is inferior. Women are just as capable, capable and competent.",FAVOR
I can't believe I have to work another day this week. #feminism #WorkLife #Weekdays,NONE
I'm so lucky my boyfriend loves cats. #Semst,NONE
I just got home and was so glad to see my favorite show on TV. #feminism #TVTime #RelaxMode,NONE
Women are not inferior and should be respected as equals. #Feminism #WomensRights,FAVOR
"#Feminists are not man-haters, we just want to achieve gender equality.",FAVOR
Can't wait for the weekend. #TGIF #feminism,NONE
"Feminazis don't want equality, they want supremacy. #FeminaziFact.",AGAINST
Feminism is just a tool of the far left to promote misandry. #FeminismNotEquality,AGAINST
Women should have equal access to all types of educational opportunities. #WomensRights #WomenRights,FAVOR
